date,country,serie,z_score
2025-06-25,MXN,FX,1.7535486522311658
2025-06-26,MXN,FX,1.702717471854847
2025-06-27,MXN,FX,1.8429838363959916
2025-06-30,MXN,FX,1.828953500165765
2025-07-01,MXN,FX,1.887277030899117
2025-07-02,MXN,FX,1.747587670409135
2025-07-03,MXN,FX,1.9023891150578105
2025-07-04,MXN,FX,1.7571089749913922
2025-07-07,MXN,FX,1.718696555109635
2025-07-08,MXN,FX,1.7392316975187037
2025-07-09,MXN,FX,1.536266551616842
2025-07-10,MXN,FX,1.630625508649066
2025-07-11,MXN,FX,1.5827079186499022
2025-07-14,MXN,FX,1.601751063588702
2025-07-15,MXN,FX,1.6372293515692244
2025-07-17,MXN,FX,1.5077949392588121
2025-07-18,MXN,FX,1.5779233024018315
2025-07-21,MXN,FX,1.5017791477095972
2025-07-22,MXN,FX,1.5257053885701988
2025-07-23,MXN,FX,1.75075155558174
2025-07-24,MXN,FX,1.7442312678669913
2025-07-25,MXN,FX,1.6299829842766622
2025-07-28,MXN,FX,1.5977143290858973
2025-07-29,MXN,FX,1.366783323120846
2025-07-30,MXN,FX,1.4609497612745581
2025-07-31,MXN,FX,1.3020031734794666
2025-08-01,MXN,FX,1.1709555377495884
2025-08-04,MXN,FX,1.3097061780816548
2025-08-05,MXN,FX,1.3028122557447173
2025-08-06,MXN,FX,1.2710147425709253
2025-08-07,MXN,FX,1.2603102632125935
2025-08-08,MXN,FX,1.2557628760408248
2025-08-11,MXN,FX,1.2265799600541123
2025-08-12,MXN,FX,1.2497017200357419
2025-08-13,MXN,FX,1.3388633221680528
2025-08-14,MXN,FX,1.4769296602450241
2025-08-18,MXN,FX,1.5789640910556995
2025-08-19,MXN,FX,1.630060955268756
2025-08-20,MXN,FX,1.4572566344010578
2025-08-21,MXN,FX,1.366528031559853
2025-08-22,MXN,FX,1.2056991107558324
2025-08-25,MXN,FX,1.352500845188938
2025-08-26,MXN,FX,1.2587706674836125
2025-08-27,MXN,FX,1.1772318043341565
2025-08-28,MXN,FX,1.2619676705614213
2025-08-29,MXN,FX,1.2302320194440477
2025-09-01,MXN,FX,1.2320269436908093
2025-09-02,MXN,FX,1.2012150292988357
2025-09-03,MXN,FX,1.1226710870217445
2025-09-04,MXN,FX,1.1329194522310944
2025-09-05,MXN,FX,1.0707849972805756
2025-09-08,MXN,FX,1.0028462567210212
2025-09-09,MXN,FX,1.0686687296430142
2025-09-10,MXN,FX,0.8624726970339083
2025-09-11,MXN,FX,0.7842092769892213
2025-09-12,MXN,FX,0.7828342202465828
2025-09-15,MXN,FX,0.7088451245749341
2025-09-16,MXN,FX,0.7807066874960666
2025-09-17,MXN,FX,0.8990579285022056
2025-09-22,MXN,FX,0.5859258493635638
2025-09-23,MXN,FX,0.45066915453198536
2025-09-24,MXN,FX,0.5129142939556235
2025-09-25,MXN,FX,0.47184095230635376
2025-09-26,MXN,FX,0.382527543782535
2025-09-29,MXN,FX,0.30875575294138974
2025-09-30,MXN,FX,0.3295338855762021
2025-10-01,MXN,FX,0.2526256754798956
2025-10-02,MXN,FX,0.37310517118554654
2025-10-03,MXN,FX,0.3876553036826171
2025-10-06,MXN,FX,0.201834651575112
2025-10-07,MXN,FX,0.17141163162957493
2025-10-08,MXN,FX,-0.03353133501493559
2025-10-09,MXN,FX,0.05572004631265739
2025-10-10,MXN,FX,-0.059385854050600755
2025-10-13,MXN,FX,-0.08022943287025734
2025-10-14,MXN,FX,-0.15836905749268496
2025-10-15,MXN,FX,-0.09005406765877098
2025-10-16,MXN,FX,-0.27376493108323835
2025-10-17,MXN,FX,-0.0433679707093483
2025-10-20,MXN,FX,-0.22245248375845317
2025-10-21,MXN,FX,-0.08445875887159339
2025-10-22,MXN,FX,-0.1628705231080926
2025-10-23,MXN,FX,-0.22789244059654737
2025-10-24,MXN,FX,-0.20447148849230928
2025-10-27,MXN,FX,-0.09677533376249067
2025-10-28,MXN,FX,-0.09665463859641207
2025-10-29,MXN,FX,0.046032891028706856
2025-10-30,MXN,FX,-0.08169717120721785
2025-11-03,MXN,FX,-0.1886990846620564
2025-11-04,MXN,FX,-0.101860025928219
2025-11-05,MXN,FX,-0.10143405611165743
2025-11-06,MXN,FX,-0.155336564617846
2025-11-07,MXN,FX,-0.1967297099801103
2025-11-10,MXN,FX,-0.39738150267708056
2025-11-11,MXN,FX,-0.43873634273080964
2025-11-12,MXN,FX,-0.5976289722332234
2025-11-13,MXN,FX,-0.4198690343289542
2025-11-14,MXN,FX,-0.25326542323877405
2025-11-17,MXN,FX,-0.37204747047889186
2025-11-18,MXN,FX,-0.4036332038955321
2025-11-19,MXN,FX,-0.5350437455764719
2025-11-20,MXN,FX,-0.5610479177697741
2025-11-21,MXN,FX,-0.5470697970778668
2025-11-24,MXN,FX,-0.7734863317211544
2025-11-25,MXN,FX,-0.6955667067892723
2025-11-26,MXN,FX,-0.8470274153393883
2025-11-27,MXN,FX,-0.8322682470032519
2025-11-28,MXN,FX,-0.8345238608069686
2025-12-01,MXN,FX,-0.7004080072144215
2025-12-02,MXN,FX,-0.6716907726530383
2025-12-03,MXN,FX,-0.5928278712937998
2025-12-04,MXN,FX,-0.5802381671140759
2025-12-05,MXN,FX,-0.5441055543862289
2025-12-09,MXN,FX,-0.4657032313283833
2025-12-10,MXN,FX,-0.5711259062349152
2025-12-11,MXN,FX,-0.5534769742076225
2025-12-12,MXN,FX,-0.5509640274749269
2025-12-15,MXN,FX,-0.47759256800672123
2025-12-16,MXN,FX,-0.5455380577121001
2025-12-17,MXN,FX,-0.5963721899296986
2025-12-18,MXN,FX,-0.6403181580491756
2025-12-19,MXN,FX,-0.6830904785216834
2025-12-22,MXN,FX,-0.6957199800783818
2025-12-23,MXN,FX,-0.6328931873475359
2025-12-24,MXN,FX,-0.5884934689456928
2025-12-26,MXN,FX,-0.5399163567282786
2025-12-29,MXN,FX,-0.4667139915168211
2025-12-30,MXN,FX,-0.4467263654534156
2026-01-02,MXN,FX,-0.40694239110222497
2026-01-05,MXN,FX,-0.5419471371099289
2026-01-06,MXN,FX,-0.5500806206908134
2026-01-07,MXN,FX,-0.46534526081389327
2026-01-08,MXN,FX,-0.5323395810183583
2026-01-09,MXN,FX,-0.6912704123070799
2026-01-12,MXN,FX,-0.8477488361720927
2026-01-13,MXN,FX,-0.9403410499747408
2026-01-14,MXN,FX,-1.0378070279888258
2026-01-15,MXN,FX,-0.9955274963349924
2026-01-16,MXN,FX,-1.0643382337614886
2026-01-19,MXN,FX,-1.1679175515160931
2026-01-20,MXN,FX,-1.0839797255076382
2026-01-21,MXN,FX,-1.1335441411959033
2026-01-22,MXN,FX,-1.26155396794893
2026-01-23,MXN,FX,-1.3038092130538843
2026-01-26,MXN,FX,-1.1176137180429677
2026-01-27,MXN,FX,-0.9754399797064409
2026-01-28,MXN,FX,-1.0135629384672382
2026-01-29,MXN,FX,-1.0186895468448376
2026-01-30,MXN,FX,-0.6809656564263948
2026-02-02,MXN,FX,-0.5953524562032276
2026-02-03,MXN,FX,-0.8763428257137602
2026-02-04,MXN,FX,-0.9644602437321581
2026-02-05,MXN,FX,-0.7398837092652901
2026-02-06,MXN,FX,-0.9457379334940664
2026-02-09,MXN,FX,-1.0418161875907508
2026-02-10,MXN,FX,-0.9992309843742395
2026-02-11,MXN,FX,-0.9531550567231994
2026-02-12,MXN,FX,-0.8498456710576763
2026-02-13,MXN,FX,-1.0023980841591047
2026-02-16,MXN,FX,-1.048639083033814
2026-02-17,MXN,FX,-0.9925663517746947
2026-02-18,MXN,FX,-1.1552634959185155
2026-02-19,MXN,FX,-1.3022965727976705
2026-02-20,MXN,FX,-1.3237417979124058
2026-02-23,MXN,FX,-1.3572839473797242
2026-02-24,MXN,FX,-1.3292412910710063
2026-02-25,MXN,FX,-1.3982588410777836
2026-02-26,MXN,FX,-1.3650975411014081
2026-02-27,MXN,FX,-1.466116209722642
2026-03-02,MXN,FX,-1.5577720480057957
2026-03-03,MXN,FX,-1.4172164006883243
2026-03-04,MXN,FX,-1.2849946399847019
2026-03-05,MXN,FX,-1.243268921880737
2026-03-06,MXN,FX,-1.339079102466997
2026-03-09,MXN,FX,-1.3789284100673633
2026-03-10,MXN,FX,-1.2312297580753149
2026-03-11,MXN,FX,-1.1790941578626328
2026-03-12,MXN,FX,-1.1798404760490149
2026-03-13,MXN,FX,-1.152150740476989
2026-03-16,MXN,FX,-1.1199966919338888
2026-03-17,MXN,FX,-1.219293266579046
2026-03-18,MXN,FX,-1.0245536482293363
2026-03-19,MXN,FX,-0.788635368711801
2026-03-20,MXN,FX,-0.6306413793091028
2026-03-23,MXN,FX,-0.6110933398626688
2026-03-24,MXN,FX,-0.6785189234883069
2026-03-25,MXN,FX,-0.7311485773704516
2026-03-26,MXN,FX,-0.6929065618099228
2026-03-27,MXN,FX,-0.6445054553617499
2026-03-30,MXN,FX,-0.7412882401009794
2026-03-31,MXN,FX,-0.9729973737188682
2026-04-01,MXN,FX,-0.936651093793332
2026-04-02,MXN,FX,-1.1256322206922371
2026-04-06,MXN,FX,-1.2663236282261725
2026-04-07,MXN,FX,-1.2783217315361495
2026-04-08,MXN,FX,-1.0435270971512025
2026-04-09,MXN,FX,-1.1544943491950215
2026-04-10,MXN,FX,-1.0920616043825468
2026-04-13,MXN,FX,-1.1909597145360862
2026-04-14,MXN,FX,-1.014218551097391
2026-04-15,MXN,FX,-0.9005373709937723
2026-04-16,MXN,FX,-0.8510462562230087
2026-04-17,MXN,FX,-0.8767571735484153
2026-04-20,MXN,FX,-0.8269172796146537
2026-04-21,MXN,FX,-0.6669585540941164
2026-04-22,MXN,FX,-0.8055873464494296
2026-04-23,MXN,FX,-0.7996443771988054
2026-04-24,MXN,FX,-0.7920878404391261
2026-04-27,MXN,FX,-0.6718801537028535
2026-04-28,MXN,FX,-0.6704401815961423
2026-04-29,MXN,FX,-0.651099661201151
2026-04-30,MXN,FX,-0.6102380364191669
2026-05-04,MXN,FX,-0.5215969176749522
2026-05-05,MXN,FX,-0.5741995762166587
2026-05-06,MXN,FX,-0.6780768519551879
2026-05-07,MXN,FX,-0.6209313680775816
2026-05-08,MXN,FX,-0.7559190152581117
2026-05-11,MXN,FX,-0.8861251418809752
2026-05-12,MXN,FX,-0.9422605764967793
2026-05-13,MXN,FX,-0.8988807667324262
2026-05-14,MXN,FX,-0.8976797757968367
2026-05-15,MXN,FX,-0.6519402076835792
2026-05-18,MXN,FX,-0.7596425486632435
2026-05-19,MXN,FX,-0.6612088871047651
2026-05-20,MXN,FX,-0.707132774919087
2026-05-22,MXN,FX,-0.7333233036408134
2026-05-25,MXN,FX,-0.7298840459983028
2026-05-26,MXN,FX,-0.7802271823300884
2026-05-27,MXN,FX,-0.6206360498504533
2026-05-28,MXN,FX,-0.7116917448957994
2026-05-29,MXN,FX,-0.7251940721429562
2026-06-01,MXN,FX,-0.7451859410743669
2022-01-03,PEN,FX,0.7013310028168065
2022-01-04,PEN,FX,0.4076973630438183
2022-01-05,PEN,FX,0.4579971893123467
2022-01-06,PEN,FX,0.359262472810788
2022-01-07,PEN,FX,0.339098058621553
2022-01-10,PEN,FX,0.3618684961495873
2022-01-11,PEN,FX,0.16781953502801172
2022-01-12,PEN,FX,0.09605162132277566
2022-01-13,PEN,FX,0.07202968583562032
2022-01-14,PEN,FX,-0.19128869591741235
2022-01-17,PEN,FX,-0.4271313568721184
2022-01-18,PEN,FX,-0.28830295174917697
2022-01-19,PEN,FX,-0.05793669589887449
2022-01-20,PEN,FX,-0.1956901821727157
2022-01-21,PEN,FX,-0.6348331235931391
2022-01-24,PEN,FX,-0.7025548506109811
2022-01-25,PEN,FX,-0.7482624790465465
2022-01-26,PEN,FX,-0.6252563684588388
2022-01-27,PEN,FX,-1.0090015201341684
2022-01-28,PEN,FX,-1.2117799273503953
2022-01-31,PEN,FX,-1.0970962769627879
2022-02-01,PEN,FX,-0.46314044876329863
2022-02-02,PEN,FX,-0.5476030418162695
2022-02-03,PEN,FX,-0.6040538460261372
2022-02-04,PEN,FX,-0.3827976344379185
2022-02-07,PEN,FX,-0.5316508073040412
2022-02-08,PEN,FX,-0.4581406516056355
2022-02-09,PEN,FX,-0.5368600683672009
2022-02-10,PEN,FX,-1.0585510423227518
2022-02-11,PEN,FX,-1.3260886183771983
2022-02-14,PEN,FX,-1.1654123954321804
2022-02-15,PEN,FX,-0.7345265592696373
2022-02-16,PEN,FX,-0.9488939316268153
2022-02-17,PEN,FX,-1.1277759123939286
2022-02-18,PEN,FX,-1.507978155259779
2022-02-21,PEN,FX,-1.2809567575542082
2022-02-22,PEN,FX,-1.4264489860856762
2022-02-23,PEN,FX,-1.4634468055974432
2022-02-24,PEN,FX,-1.3256388094330827
2022-02-25,PEN,FX,-1.4251134533035186
2022-02-28,PEN,FX,-1.8364924293626967
2022-03-01,PEN,FX,-1.714947810017889
2022-03-02,PEN,FX,-2.0092966210588257
2022-03-03,PEN,FX,-2.3949200941770297
2022-03-04,PEN,FX,-2.7018822715771327
2022-03-07,PEN,FX,-2.996334560868486
2022-03-08,PEN,FX,-3.3945323762252473
2022-03-09,PEN,FX,-2.8948898431964034
2022-03-10,PEN,FX,-2.550518794341088
2022-03-11,PEN,FX,-2.807506382042117
2022-03-14,PEN,FX,-2.4911364122600483
2022-03-15,PEN,FX,-2.2741679366369025
2022-03-16,PEN,FX,-2.075565554221287
2022-03-17,PEN,FX,-1.9745685384313654
2022-03-18,PEN,FX,-1.773327240905666
2022-03-21,PEN,FX,-1.509114018941507
2022-03-22,PEN,FX,-1.549069483341493
2022-03-23,PEN,FX,-1.6991658754586472
2022-03-24,PEN,FX,-1.8286508401410397
2022-03-25,PEN,FX,-1.9479706356043678
2022-03-28,PEN,FX,-1.9390062808816602
2022-03-29,PEN,FX,-1.92964832161136
2022-03-30,PEN,FX,-1.8340742639205965
2022-03-31,PEN,FX,-2.033480437056205
2022-04-01,PEN,FX,-2.276484661820041
2022-04-04,PEN,FX,-2.602914292903871
2022-04-05,PEN,FX,-1.7910892825837723
2022-04-06,PEN,FX,-1.643740212363719
2022-04-07,PEN,FX,-1.506835335826111
2022-04-08,PEN,FX,-1.4024613812410192
2022-04-11,PEN,FX,-1.1932134459387156
2022-04-12,PEN,FX,-1.4306597725966321
2022-04-13,PEN,FX,-1.227858509802971
2022-04-14,PEN,FX,-0.977825070744001
2022-04-18,PEN,FX,-0.8972027180946016
2022-04-19,PEN,FX,-0.9703605272056727
2022-04-20,PEN,FX,-1.2771929215443854
2022-04-21,PEN,FX,-0.9925027797043344
2022-04-22,PEN,FX,-0.6922427245030419
2022-04-25,PEN,FX,-0.4960826015952507
2022-04-26,PEN,FX,-0.6936614405215341
2022-04-27,PEN,FX,-0.4424825276902678
2022-04-28,PEN,FX,-0.2692431467285369
2022-04-29,PEN,FX,-0.10740507240530976
2022-05-02,PEN,FX,0.0468057621145352
2022-05-03,PEN,FX,-0.026992905432865796
2022-05-04,PEN,FX,-0.368013322040008
2022-05-05,PEN,FX,-0.11074314867384835
2022-05-06,PEN,FX,0.07634543127044079
2022-05-09,PEN,FX,0.02002512973103356
2022-05-10,PEN,FX,0.045374411617048575
2022-05-11,PEN,FX,-0.31083844409240474
2022-05-12,PEN,FX,-0.4440895604327659
2022-05-13,PEN,FX,-0.5681013868787878
2022-05-16,PEN,FX,-0.506328813729634
2022-05-17,PEN,FX,-0.4785313065565389
2022-05-18,PEN,FX,-0.46944693211575356
2022-05-19,PEN,FX,-0.6752083018618638
2022-05-20,PEN,FX,-0.9262851501389066
2022-05-23,PEN,FX,-0.9980538037264053
2022-05-24,PEN,FX,-1.0851878986033758
2022-05-25,PEN,FX,-1.4419193958109833
2022-05-26,PEN,FX,-1.5700736684629726
2022-05-27,PEN,FX,-1.4838479376837233
2022-05-30,PEN,FX,-1.3525206445310147
2022-05-31,PEN,FX,-1.0573319638491219
2022-06-01,PEN,FX,-0.7746662751232481
2022-06-02,PEN,FX,-0.8466104365515772
2022-06-03,PEN,FX,-0.9040368572914942
2022-06-06,PEN,FX,-0.6314005021438924
2022-06-07,PEN,FX,-0.5999386512214607
2022-06-08,PEN,FX,-0.551222289788304
2022-06-09,PEN,FX,-0.657768168359262
2022-06-10,PEN,FX,-0.2894899206408794
2022-06-13,PEN,FX,-0.3343548108768527
2022-06-14,PEN,FX,-0.5086732523009388
2022-06-15,PEN,FX,-1.048251555340685
2022-06-16,PEN,FX,-1.1387100163558608
2022-06-17,PEN,FX,-0.9424693934299937
2022-06-20,PEN,FX,-0.881905342210754
2022-06-22,PEN,FX,-0.8898369023577841
2022-06-23,PEN,FX,-0.8766846059566925
2022-06-24,PEN,FX,-0.4135848279797838
2022-06-28,PEN,FX,-0.23623966864126397
2022-06-29,PEN,FX,-0.3061371703102798
2022-06-30,PEN,FX,-0.30909245629275794
2022-07-01,PEN,FX,-0.3485737852945466
2022-07-04,PEN,FX,-0.39885545700898123
2022-07-05,PEN,FX,-0.41910092244100994
2022-07-06,PEN,FX,-0.2304162321714833
2022-07-07,PEN,FX,-0.04333282143009746
2022-07-08,PEN,FX,0.21665579400713625
2022-07-11,PEN,FX,0.08917626467781058
2022-07-12,PEN,FX,0.40532692951770244
2022-07-13,PEN,FX,0.5196949737559883
2022-07-14,PEN,FX,0.32158210037702156
2022-07-15,PEN,FX,-0.3187222746209357
2022-07-18,PEN,FX,-0.11415031614772135
2022-07-19,PEN,FX,-0.09902073892088999
2022-07-20,PEN,FX,-0.17539080531116907
2022-07-21,PEN,FX,0.02173488691997601
2022-07-22,PEN,FX,-0.16822377442001615
2022-07-25,PEN,FX,-0.1570861195793681
2022-07-26,PEN,FX,-0.15624625243063975
2022-07-27,PEN,FX,-0.21506491723689533
2022-07-28,PEN,FX,-0.40141864129382687
2022-07-29,PEN,FX,-0.5241453107173433
2022-08-01,PEN,FX,-0.561335081349908
2022-08-02,PEN,FX,-0.28724714959493824
2022-08-03,PEN,FX,-0.4811428829174959
2022-08-04,PEN,FX,-0.5281133552014124
2022-08-05,PEN,FX,-0.0779911210489918
2022-08-08,PEN,FX,-0.1099123500242984
2022-08-09,PEN,FX,0.052619393373901695
2022-08-10,PEN,FX,-0.3512485285905514
2022-08-11,PEN,FX,-0.12081035737303981
2022-08-12,PEN,FX,-0.4625317624918887
2022-08-16,PEN,FX,-0.563577705443127
2022-08-17,PEN,FX,-0.6748535009023969
2022-08-18,PEN,FX,-0.7337193893996747
2022-08-19,PEN,FX,-0.7514837290267588
2022-08-22,PEN,FX,-0.46567887059107627
2022-08-23,PEN,FX,-0.6618235837162149
2022-08-24,PEN,FX,-0.4115419428117837
2022-08-25,PEN,FX,-0.534792396368286
2022-08-26,PEN,FX,-0.6316530860280192
2022-08-29,PEN,FX,-0.8112052687876549
2022-08-30,PEN,FX,-0.6767386278617332
2022-08-31,PEN,FX,-0.6640123349630442
2022-09-01,PEN,FX,-0.36472689003241787
2022-09-02,PEN,FX,-0.2825488786465282
2022-09-05,PEN,FX,-0.11456728901435927
2022-09-06,PEN,FX,0.3327535192608481
2022-09-07,PEN,FX,0.2282484779860871
2022-09-08,PEN,FX,0.2653443443166912
2022-09-09,PEN,FX,0.35150632343831634
2022-09-12,PEN,FX,0.30070084940876346
2022-09-13,PEN,FX,0.41077854526279894
2022-09-14,PEN,FX,0.11742694063850202
2022-09-15,PEN,FX,0.4086480111580859
2022-09-20,PEN,FX,0.5406651247882968
2022-09-21,PEN,FX,0.709432658803476
2022-09-22,PEN,FX,1.0585563243053129
2022-09-23,PEN,FX,0.9445462256997302
2022-09-26,PEN,FX,1.3236983100695856
