date,clp,fitted_clp,res_fx,z_fx,y10_clp,fitted_y10_clp,res_y10,z_y10,stress_market,stress_market_30d,stress_fx_30d,stress_y10_30d,regime
2026-05-18,906.68,937.8280542684603,-0.03377704479211669,-0.8350265237786022,5.55,6.430337071669253,-0.8803370716692539,-1.4787202993411441,-1.156873411559873,-1.1457164551939183,-0.8909978322337305,-1.4004350781541062,Condiciones benignas
