date,clp,fitted_clp,res_fx,z_fx,y10_clp,fitted_y10_clp,res_y10,z_y10,stress_market,stress_market_30d,stress_fx_30d,stress_y10_30d,regime
2021-03-31,732.11,750.7293417941079,-0.0251144138316164,-0.6208714174854755,3.49554356846473,4.1489201875305355,-0.6533766190658057,-1.0974901555554206,-0.859180786520448,-1.338574824835009,-1.0320139310837155,-1.6451357185863023,Condiciones benignas
2021-04-01,721.82,747.0954678039371,-0.034417178247257506,-0.8508517215450266,3.4575799086758,4.010965968855358,-0.5533860601795586,-0.9295339556793912,-0.8901928386122089,-1.3198970744814666,-1.0230798570718194,-1.6167142918911137,Condiciones benignas
2021-04-05,717.12,750.2095629437957,-0.04510939414645588,-1.1151816511983668,3.35273652085453,4.0276909926733815,-0.6749544718188514,-1.133734918963624,-1.1244582850809954,-1.3051931256461802,-1.0168044731814423,-1.593581778110918,Condiciones benignas
2021-04-06,717.9,748.1759009715602,-0.0413078284725397,-1.021200422552006,3.3125925925926,4.004520946880947,-0.6919283542883478,-1.1622462987226094,-1.0917233606373076,-1.2857414273053145,-0.997105789030079,-1.5743770655805502,Condiciones benignas
2021-04-07,718.17,744.3813104285339,-0.035847107734343193,-0.8862020328643981,3.34192307692308,4.03928012223117,-0.6973570453080902,-1.1713649827677135,-1.0287835078160559,-1.2697607379240945,-0.9835039535977033,-1.5560175222504857,Condiciones benignas
2021-04-08,714.21,742.1373634146756,-0.03835731518695914,-0.9482586697318793,3.34435364041604,3.9653567875371833,-0.6210031471211432,-1.0431117683838431,-0.9956852190578612,-1.2523747543572519,-0.971685417187314,-1.5330640915271896,Condiciones benignas
2021-04-09,708.09,745.0404947178135,-0.05086736796938959,-1.257528647359934,3.39,3.9659054986127185,-0.5759054986127186,-0.9673603199352268,-1.1124444836475804,-1.2288073759178488,-0.9563675240980436,-1.5012472277376538,Condiciones benignas
2021-04-12,711.23,745.2512029326053,-0.04672548115258911,-1.155134095918165,3.4413197704747,4.006778799341472,-0.5654590288667716,-0.9498131696823193,-1.0524736328002422,-1.2057929221749315,-0.9380327387194833,-1.4735531056303799,Condiciones benignas
2021-04-13,709.51,749.1020668329431,-0.05430065410472378,-1.342405373680127,3.55,3.937954956167978,-0.38795495616797837,-0.6516559251876263,-0.9970306494338765,-1.191237330241466,-0.9480477470219737,-1.4344269134609584,Condiciones benignas
2021-04-14,708.71,746.6539223966182,-0.05215537175695582,-1.2893703117792004,3.66524390243902,4.010858602226004,-0.3456146997869839,-0.5805361250511082,-0.9349532184151543,-1.1725245681433314,-0.9548826832000179,-1.3901664530866449,Condiciones benignas
2021-04-15,707.25,747.0909945985793,-0.05480278091747192,-1.354818810365475,3.59531914893617,3.9502160816860696,-0.3548969327498994,-0.5961276828159657,-0.9754732465907203,-1.1579999070958698,-0.9716995195757233,-1.344300294616016,Condiciones benignas
2021-04-16,701.98,742.3510843324003,-0.05591737714888788,-1.3823735423517742,3.48243055555556,3.965995105923666,-0.483564550368106,-0.8122533285065848,-1.0973134354291796,-1.1459128453122804,-0.9902831031076103,-1.3015425875169506,Condiciones benignas
2021-04-19,701.55,736.6871460856873,-0.048871132733585884,-1.2081782858982775,3.4975,4.0343275373596255,-0.5368275373596254,-0.9017202640731629,-1.05494927498572,-1.1349379620849425,-0.9988798475759486,-1.2709960765939363,Condiciones benignas
2021-04-20,700.96,739.80891932701,-0.05394111166318304,-1.3335168673895854,3.50625,4.04937824564011,-0.5431282456401096,-0.9123036934599459,-1.1229102804247657,-1.1244844818398667,-1.0099658336103405,-1.2390031300693929,Condiciones benignas
2021-04-21,697.19,736.9162024537377,-0.05541621439164874,-1.369983938773359,3.56849660523763,4.022959240997857,-0.4544626357602275,-0.7633702435323667,-1.066677091152863,-1.1154204747857548,-1.0230515468922117,-1.207789402679298,Condiciones benignas
2021-04-22,696.8,738.5501755772386,-0.05819061668065333,-1.4385719254728824,3.62353562005277,4.0499510653293,-0.4264154452765302,-0.7162588003790186,-1.0774153629259504,-1.108581380159384,-1.0397445736684854,-1.1774181866502826,Condiciones benignas
2021-04-23,705.41,733.8108001718864,-0.039472035898589115,-0.9758164790827328,3.57269254467036,4.028718468993425,-0.45602592432306555,-0.765996131508677,-0.8709063052957049,-1.0909265504615886,-1.0367888209535374,-1.14506427996964,Condiciones benignas
2021-04-26,712.54,737.112929357623,-0.033905057969582125,-0.8381912292534212,3.66508137432188,4.024659572627609,-0.35957819830572885,-0.6039909009250086,-0.7210910650892148,-1.0655275447955672,-1.022682614575861,-1.1083724750152737,Condiciones benignas
2021-04-27,707.05,734.4576259382324,-0.038030918165638666,-0.9401895751215499,3.77188226255642,4.079451349790635,-0.3075690872342151,-0.5166301265499067,-0.7284098508357283,-1.041217833976872,-1.0126079675927644,-1.0698277003609797,Condiciones benignas
2021-04-28,702.02,731.5864253063803,-0.041253467893448824,-1.01985653572981,3.8725195968645,4.079315510354309,-0.2067959134898091,-0.3473593523879948,-0.6836079440589024,-1.0177168858006724,-1.012241973051401,-1.023191798549944,Condiciones benignas
2021-04-29,700.15,729.4923594599901,-0.04105429643929608,-1.0149326755158488,3.86440347071583,4.125030295159803,-0.2606268244439731,-0.4377802415242576,-0.7263564585200531,-0.9990422443792344,-1.0152084607251104,-0.9828760280333583,Condiciones benignas
2021-04-30,705.09,731.865342042134,-0.03727108384100653,-0.9214051664010654,3.76270502945174,4.148172324526071,-0.3854672950743307,-0.6474773496448709,-0.7844412580229682,-0.9867411098425181,-1.0261373658829447,-0.9473448538020915,Condiciones benignas
2021-05-03,711.06,732.3255071440851,-0.029468282582034558,-0.7285065261820919,3.66909090909091,4.1317787929258545,-0.4626878838349446,-0.7771863620245009,-0.7528464441032964,-0.9709363281005093,-1.0218260821519052,-0.9200465740491134,Condiciones benignas
2021-05-04,706.29,733.7487564626457,-0.038140758346083097,-0.9429050129170179,3.5217570241393,4.116623444220221,-0.5948664200809209,-0.9992093699997435,-0.9710571914583808,-0.9614815156293566,-1.0211289051624683,-0.9018341260962449,Condiciones benignas
2021-05-05,705.25,731.0362070980437,-0.03591063955493439,-0.8877726485184347,3.47523287671233,4.184699566133383,-0.7094666894210527,-1.1917058012381667,-1.0397392248783008,-0.9532803624846135,-1.0145974319478472,-0.8919632930213797,Condiciones benignas
2021-05-06,703.09,726.4901743974842,-0.03274005196950873,-0.8093902812601985,3.53794086589229,4.1673018388350425,-0.6293609729427521,-1.0571505804462913,-0.9332704308532449,-0.9426964924142744,-1.0072384136016281,-0.8781545712269208,Condiciones benignas
2021-05-07,701.27,722.4729207357699,-0.02978696240439135,-0.7363848383878738,3.482,4.198269577695102,-0.7162695776951025,-1.2031327526965583,-0.969758795542216,-0.937132830827665,-1.0029734095542044,-0.8712922521011254,Condiciones benignas
2021-05-10,694.47,720.399841406901,-0.03665742843876252,-0.9062345515504325,3.47682926829268,4.36099783494064,-0.8841685666479606,-1.4851561403208886,-1.1956953459356605,-0.9500499628519449,-1.015678229222204,-0.8844216964816858,Condiciones benignas
2021-05-11,693.74,722.2518150786148,-0.04027660188996216,-0.9957067313846014,3.48173913043478,4.352327830794239,-0.8705887003594583,-1.462345759400464,-1.2290262453925327,-0.9599588528555321,-1.0220272601616416,-0.8978904455494225,Condiciones benignas
2021-05-12,700.04,731.6459662222231,-0.04415926799378058,-1.09169290186276,3.58954248366013,4.429841258714056,-0.8402987750539259,-1.411467148404464,-1.251580025133612,-0.9779817086216915,-1.0461144289177924,-0.9098489883255907,Condiciones benignas
2021-05-13,707.19,724.460912058582,-0.024128437743368356,-0.5964963962079851,3.54975609756098,4.368287976346951,-0.8185318787859714,-1.3749048447131682,-0.9857006204605767,-0.9821990364196957,-1.0453019282085427,-0.9190961446308489,Condiciones benignas
