date,country,y10_spread,z_fx,z_fx_hat,res_2nd
2020-12-18,PEN,2.564,0.03167611255541054,-0.2219386651860314,0.2536147777414419
2020-12-21,PEN,2.58,-0.0811304119313552,-0.2165509791247516,0.1354205671933964
2020-12-22,PEN,2.627,-0.012682876670498815,-0.2007246513197425,0.18804177464924368
2020-12-23,PEN,2.583,-0.021247793803963237,-0.21554078798826162,0.19429299418429838
2020-12-24,PEN,2.568,0.028357591368135954,-0.2205917436707114,0.24894933503884736
2020-12-28,PEN,2.5679999999999996,0.12219100318742274,-0.22059174367071158,0.3427827468581343
2020-12-29,PEN,2.553,0.19334519399816882,-0.2256426993531612,0.41898789335133
2020-12-30,PEN,2.5839999999999996,0.3353504595762839,-0.2152040576094319,0.5505545171857158
2021-01-04,PEN,2.578,0.5731504417963241,-0.2172244398824117,0.7903748816787358
2021-01-05,PEN,2.561,0.5091763893626119,-0.22294885632252126,0.7321252456851332
2021-01-06,PEN,2.566,0.7443628816373025,-0.2212652044283715,0.965628086065674
2021-01-07,PEN,2.552,0.6215158623479567,-0.22597942973199125,0.847495292079948
2021-01-08,PEN,2.531,0.26588876043846676,-0.23305076768742078,0.49893952812588754
2021-01-11,PEN,2.548,0.11920248279052445,-0.22732635124731113,0.3465288340378356
2021-01-12,PEN,2.509,0.08933121404045682,-0.24045883602168053,0.32979005006213735
2021-01-13,PEN,2.508,0.24359286419015197,-0.24079556640051047,0.48438843059066244
2021-01-14,PEN,2.479,0.18006101285025344,-0.2505607473865799,0.43062176023683335
2021-01-15,PEN,2.539,0.08146906334280751,-0.23035692465678093,0.31182598799958844
2021-01-18,PEN,2.5709999999999997,0.07603566236744154,-0.21958155253422157,0.2956172149016631
2021-01-19,PEN,2.58,0.19055364502219643,-0.21655097912475166,0.4071046241469481
2021-01-20,PEN,2.59,0.18760760677140736,-0.21318367533645188,0.40079128210785925
2021-01-21,PEN,2.5709999999999997,0.3968126489719287,-0.21958155253422162,0.6163942015061503
2021-01-22,PEN,2.628,0.38361695571001664,-0.2003879209409125,0.58400487665092915
2021-01-25,PEN,2.702,0.4028046135282222,-0.17546987290749366,0.5782744864357159
2021-01-26,PEN,2.7319999999999998,0.3180757582125422,-0.1653679615425943,0.4834437197551365
2021-01-27,PEN,2.867,0.31464092327884174,-0.11990936040054645,0.4345502836793882
2021-01-28,PEN,2.689,0.1508125936210664,-0.17984736783228347,0.33065996145334986
2021-01-29,PEN,2.5949999999999998,0.23297399507974495,-0.21150002344230204,0.444474018522047
2021-02-01,PEN,2.613,0.378320602507442,-0.2054388766233623,0.5837594791308043
2021-02-02,PEN,2.6310000000000002,0.19867837053545997,-0.19937772980442245,0.3980561003398824
2021-02-03,PEN,2.633,0.2160279465106783,-0.19870426904676253,0.41473221555744083
2021-02-04,PEN,2.638,0.17260348376951343,-0.19702061715261263,0.36962410092212605
2021-02-05,PEN,2.6069999999999998,0.12759236529866122,-0.20745925889634217,0.3350516241950034
2021-02-08,PEN,2.599,0.2505000811249034,-0.2101531019269819,0.4606531830518853
2021-02-09,PEN,2.5999999999999996,0.3380907952435358,-0.20981637154815214,0.5479071667916879
2021-02-10,PEN,2.627,0.31913067284475605,-0.2007246513197425,0.5198553241644985
2021-02-11,PEN,2.588,0.4113676457607812,-0.21385713609411172,0.6252247818548929
2021-02-12,PEN,2.5599999999999996,0.3295416245827012,-0.22328558670135146,0.5528272112840527
2021-02-15,PEN,2.5860000000000003,0.37562125170021854,-0.21453059685177167,0.5901518485519902
2021-02-16,PEN,2.5519999999999996,0.508306156999316,-0.22597942973199137,0.7342855867313074
2021-02-17,PEN,2.6159999999999997,0.19562182630214706,-0.20442868548687235,0.4000505117890194
2021-02-18,PEN,2.675,0.31247457999133305,-0.1845615931359033,0.49703617312723636
2021-02-19,PEN,2.767,0.44868498773843357,-0.1535823982835448,0.6022673860219784
2021-02-22,PEN,2.834,0.27906195167250514,-0.1310214629019359,0.41008341457444103
2021-02-23,PEN,2.811,0.07814045752554669,-0.1387662616150255,0.2169067191405722
2021-02-24,PEN,2.784,-0.026038569094630898,-0.1478579818434351,0.1218194127488042
2021-02-25,PEN,2.7460000000000004,0.06389778820543604,-0.16065373623897422,0.22455152444441026
2021-02-26,PEN,2.8289999999999997,-0.47816161555563125,-0.13270511479608588,-0.34545650075954537
2021-03-01,PEN,2.8489999999999998,-0.46353193137211546,-0.12597050721948627,-0.3375614241526292
2021-03-02,PEN,3.0090000000000003,-0.19549388377840382,-0.07209364660668868,-0.12340023717171514
2021-03-03,PEN,3.089,0.053185328070524396,-0.04515521630029015,0.09834054437081455
2021-03-04,PEN,3.1820000000000004,-0.08470712222236462,-0.013839291069101547,-0.07086783115326308
2021-03-05,PEN,3.171,-0.12748354554630673,-0.01754332523623156,-0.10994022031007517
2021-03-08,PEN,3.297,-0.05645726059605238,0.02488470249634646,-0.08134196309239884
2021-03-09,PEN,3.275,-0.06471824779036832,0.01747663416208671,-0.08219488195245503
2021-03-10,PEN,3.179,-0.15718857561223423,-0.01484948220559168,-0.14233909340664255
2021-03-11,PEN,3.099,0.19163300262096544,-0.04178791251199021,0.23342091513295565
2021-03-12,PEN,3.073,0.3957889176052935,-0.05054290236156994,0.44633181996686344
2021-03-15,PEN,3.09,0.49021848372354704,-0.044818485921460205,0.5350369696450072
2021-03-16,PEN,3.0789999999999997,0.4429213009714442,-0.04852252008859015,0.49144382106003437
2021-03-17,PEN,3.047,0.5085299325193122,-0.05929789221114945,0.5678278247304617
