date,z_fx,y10_spread,z_fx_hat,res_2nd,country
2026-05-20,-0.47824813842629693,4.741,-0.010717301132907864,-0.46753083729338907,MXN
2026-05-22,-0.44016175433177007,4.809,0.007401908096926257,-0.44756366242869633,MXN
2026-05-25,-0.46285471565805253,4.710500000000001,-0.01884429939040677,-0.44401041626764576,MXN
2026-05-26,-0.5157940508432879,4.785000000000001,0.001006893074632198,-0.5168009439179201,MXN
2026-05-27,-0.4140607905649038,4.763999999999999,-0.004588745069875888,-0.4094720454950279,MXN
2026-05-28,-0.3648887928601038,4.727,-0.014447726562579422,-0.35044106629752436,MXN
2026-05-29,-0.3038826883265189,4.7459999999999996,-0.009385006336596557,-0.2944976819899223,MXN
2026-06-01,-0.372157468982384,4.675,-0.028303592444217318,-0.3438538765381667,MXN
2026-06-02,-0.42303567736300624,4.670000000000001,-0.029635887240528402,-0.39339979012247783,MXN
2012-10-05,1.4432405776291923,2.8710000000000004,-0.1456109760155253,1.5888515536447176,PEN
2012-10-08,1.2125551096943328,2.875,-0.1439525575169034,1.3565076672112362,PEN
2012-10-09,1.045063182867805,2.9090000000000003,-0.12985600027821786,1.1749191831460228,PEN
2012-10-10,1.038585191462864,2.944,-0.1153448384148068,1.153930029877671,PEN
2012-10-11,1.0253443691370234,2.939,-0.11741786153815115,1.1427622306751746,PEN
2012-10-12,1.0435232822855343,2.933,-0.11990548928616462,1.1634287715716989,PEN
2012-10-16,0.9643399020131326,2.8439999999999994,-0.1568053008816962,1.1211452028948288,PEN
2012-10-17,0.9799777600163343,2.7075000000000005,-0.21339883214899957,1.1933765921653339,PEN
2012-10-18,1.0096634553160746,2.6550000000000002,-0.2351655749441166,1.2448290302601912,PEN
2012-10-19,0.894841111642889,2.7059999999999995,-0.2140207390860035,1.1088618507288925,PEN
2012-10-22,0.8617575022716167,2.641,-0.24097003968948105,1.1027275419610978,PEN
2012-10-23,0.7030645530874738,2.6980000000000004,-0.21733757608335424,0.9204021291708281,PEN
2012-10-24,0.7708061772473359,2.673,-0.22770269170007662,0.9985088689474125,PEN
2012-10-25,0.8331904914687546,2.675,-0.2268734824507389,1.0600639739194935,PEN
2012-10-26,0.9220618975192794,2.773,-0.18624222923318734,1.1083041267524667,PEN
2012-10-29,0.9077244293314384,2.8119999999999994,-0.17007264887110063,1.077797078202539,PEN
2012-10-30,0.8475474730245198,2.7909999999999995,-0.17877934598914735,1.0263268190136672,PEN
2012-10-31,0.7406058150022705,2.814,-0.1692434396217627,0.9098492546240332,PEN
2012-11-05,0.7540326962443435,2.8204999999999996,-0.1665485095614152,0.9205812058057588,PEN
2012-11-06,0.80510965313156,2.7540000000000004,-0.19411971710189613,0.9992293702334561,PEN
2012-11-07,0.8638891962226759,2.8370000000000006,-0.15970753325437792,1.0235967294770538,PEN
2012-11-08,0.9148550453330818,2.881,-0.1414649297689471,1.056319975102029,PEN
2012-11-09,0.8200145287930535,2.901,-0.13317283727556906,0.9531873660686225,PEN
2012-11-12,0.9629437017248229,2.9059999999999997,-0.13109981415222471,1.0940435158770476,PEN
2012-11-13,0.9958933295425013,2.909,-0.12985600027821798,1.1257493298207193,PEN
2012-11-14,0.8026175343401288,2.921,-0.12488074478219136,0.9274982791223202,PEN
2012-11-15,0.7670860718412619,2.8649999999999993,-0.14809860376364947,0.9151846756049113,PEN
2012-11-16,0.8820033486868907,2.882,-0.14105032514427795,1.0230536738311686,PEN
2012-11-19,0.7467723550032855,2.841,-0.1580491147557026,0.9048214697589881,PEN
2012-11-20,0.8870180154636024,2.79,-0.17919395061381616,1.0662119660774185,PEN
2012-11-21,0.7875650485063943,2.7620000000000005,-0.19080288010454494,0.9783679286109392,PEN
2012-11-22,0.7117337163446676,2.771,-0.18707143848252517,0.8988051548271928,PEN
2012-11-23,0.6681013101624182,2.758,-0.1924612986032208,0.8605626087656391,PEN
